model,resp_id,orig_idx,mean_surprisal,n_ans,gap,jsd_noctx,chunk_drops,chunk_jsds,label,doc_id,summ_model
tofueval_Qwen2.5-0.5B-Instruct,73,73,1.384890079498291,110,0.602146565914154,0.10265611857175827,"[-0.002907802287985429, 0.004322382895820325, -0.007097687388398877, -0.0187335449311914, 0.6397390374130654]","[0.0017312043335400839, 0.0012188134595739733, 0.0003902356028246149, 0.001166225410333833, 0.1005522768634943]",1,AlamedaCC_09012015_2015-1940,model_B
tofueval_Qwen2.5-0.5B-Instruct,74,74,1.7860684394836426,78,0.7733323574066162,0.14051726460456848,"[-0.013493069016091725, -0.007282379297847887, -0.01394535521727355, -0.020028959682011377, 0.872893063721653]","[0.0021847158250530366, 0.0012831674639178696, 0.0005867181344351243, 0.0014895261558693234, 0.14123631230382344]",1,AlamedaCC_09012015_2015-1940,model_C
tofueval_Qwen2.5-0.5B-Instruct,75,75,1.927060842514038,60,1.8640801906585693,0.23372367024421692,"[0.12296594342527291, 0.24844054370284235, 0.2908382884983439, 0.07025013820384629, -0.049790577176221026]","[0.023141987839820407, 0.03961040528744585, 0.047472131897514674, 0.01977487604926864, 0.023634816585248093]",1,AlamedaCC_09012015_2015-1940,model_D
tofueval_Qwen2.5-0.5B-Instruct,76,76,1.4253160953521729,41,2.0268824100494385,0.24904541671276093,"[-0.05893042240298134, -0.00883302145606782, -0.024159795455023236, -0.017824693768888233, 1.9039716931519939]","[0.002639212248008024, 0.0012460376711692887, 0.0007190783963576395, 0.00192054418667384, 0.23110567334054105]",1,AlamedaCC_09012015_2015-1940,model_E
tofueval_Qwen2.5-0.5B-Instruct,77,77,2.1517703533172607,84,1.0722215175628662,0.20280560851097107,"[-0.006623291301626263, 0.08053872808531673, 0.11616704008320951, 0.1124644807727496, 0.02166159160177423]","[0.01909052268604769, 0.01738118025310173, 0.01751462396508768, 0.022728893126725325, 0.038765537005793875]",0,AlamedaCC_09012015_2015-1940,Model-Extra
tofueval_Qwen2.5-0.5B-Instruct,78,78,1.2182867527008057,136,1.819640040397644,0.2651476562023163,"[0.5057344456636201, 0.41405590213566806, 0.105975984486911, -0.027653305873821622, -0.044705789086205025]","[0.06931345425798152, 0.05681134415938954, 0.02157629327187331, 0.011612330652666588, 0.00981758644226632]",0,AlamedaCC_09012015_2015-1940,model_A
tofueval_Qwen2.5-0.5B-Instruct,79,79,2.4945123195648193,44,1.3131343126296997,0.1520577073097229,"[0.018338532505202402, 0.007119721141696738, 0.02122670551894275, -0.0028046182983830063, 1.2480342590504072]","[0.0007990949909113128, 0.0009913447672199088, 0.000338541669138563, 0.0006660512343511404, 0.13770400101599412]",1,AlamedaCC_09012015_2015-1940,model_B
tofueval_Qwen2.5-0.5B-Instruct,80,80,1.7609270811080933,63,2.116018772125244,0.27059295773506165,"[0.05636004002470087, 0.14206170344204155, 0.06606847342447422, 0.00886311595021407, -0.06284752159401596]","[0.03646131648162866, 0.038230076139435756, 0.020843887316860196, 0.013624464633086598, 0.020559394998671782]",0,AlamedaCC_09012015_2015-1940,model_C
tofueval_Qwen2.5-0.5B-Instruct,81,81,3.792954683303833,28,0.43054723739624023,0.1003500372171402,"[-0.0064384289157065466, -0.03277035154074578, -0.025170347234766917, -0.05634309943031569, 0.3523204369204385]","[0.002652707347010619, 0.0013918610867936618, 0.0006288663159109222, 0.0014638141594787157, 0.08787187510045312]",1,AlamedaCC_09012015_2015-1940,model_D
tofueval_Qwen2.5-0.5B-Instruct,82,82,1.685801386833191,66,0.9430505037307739,0.15576687455177307,"[-0.005720457253670303, 0.006887008900569278, 0.010133748547959289, 0.005891692258170555, 0.8793402092855875]","[0.0013990597263851998, 0.001169539213702647, 0.0003495185186845144, 0.0011298594567651062, 0.14831934498116342]",1,AlamedaCC_09012015_2015-1940,model_E
tofueval_Qwen2.5-0.5B-Instruct,83,83,2.731802463531494,71,0.9513367414474487,0.1793786585330963,"[0.10346336530285402, 0.13037620894086194, -0.06722402664452372, -0.06580174307693058, 0.28472776179739706]","[0.036412660785521134, 0.02472084291569022, 0.02685759539809611, 0.0178205735322939, 0.07724713419832971]",0,AlamedaCC_09012015_2015-1940,Model-Extra
tofueval_Qwen2.5-0.5B-Instruct,84,84,1.8858420848846436,79,0.19795580208301544,0.04817191883921623,"[0.0017053034885353968, 0.00419397013333937, -0.005024845701571601, 0.008489049759548293, 0.25405369094231084]","[0.0014307886128531381, 0.0010804031424505652, 0.00040968122044732, 0.0011815484590673045, 0.021397065084289076]",1,AlamedaCC_09012015_2015-1940,model_A
tofueval_Qwen2.5-0.5B-Instruct,85,85,1.7685353755950928,63,0.8183109164237976,0.14199844002723694,"[0.018960835762906452, 0.03537205029510554, 0.007153143627932415, -0.0059498001794833855, 0.8284674131030602]","[0.001809279413946353, 0.0018534081919925585, 0.0002609367203827816, 0.0034147300195439723, 0.13847821659966564]",1,AlamedaCC_09012015_2015-1940,model_B
tofueval_Qwen2.5-0.5B-Instruct,86,86,1.9329551458358765,82,0.4573030173778534,0.08114145696163177,"[-0.003602516417431172, -0.020784641928990245, -0.0129090575408155, -0.004608767067688083, 0.3797993184828268]","[0.0013897396089657555, 0.0010854617625194274, 0.0003104481741712977, 0.002410618492472334, 0.0697699426742563]",1,AlamedaCC_09012015_2015-1940,model_C
tofueval_Qwen2.5-0.5B-Instruct,87,87,1.4712899923324585,75,0.7911098599433899,0.10811847448348999,"[-0.010103738896032156, -0.002016215611814308, 0.011412470646731284, -0.008719026044582278, 0.6354619592309851]","[0.0013966743941470365, 0.000733501606076364, 0.0003821929700128142, 0.0007777628905144714, 0.10820703179090439]",1,AlamedaCC_09012015_2015-1940,model_D
tofueval_Qwen2.5-0.5B-Instruct,88,88,1.4318535327911377,60,2.1219916343688965,0.2534269690513611,"[0.24130923088014242, 0.055299581649614994, 0.08607575570693674, -0.03067676713887219, -0.03987311938005102]","[0.026335291564632258, 0.013405327006099317, 0.014304230636576657, 0.014763751452629018, 0.018050667759564477]",0,AlamedaCC_09012015_2015-1940,model_E
tofueval_Qwen2.5-0.5B-Instruct,89,89,2.7744836807250977,43,1.4868422746658325,0.23135703802108765,"[1.1436965482006238, 0.2522639941077593, -0.01415970929096951, 0.018892452342782255, 0.035447068723611704]","[0.13329511260489263, 0.035763380507570365, 0.0022860760893605022, 0.006028543736583954, 0.011935395246160455]",0,AlamedaCC_09152020_2020-8293,Model-Extra
tofueval_Qwen2.5-0.5B-Instruct,90,90,2.3147988319396973,36,1.3547790050506592,0.2314484715461731,"[0.537145763787622, 0.28208166545179364, -0.048555602827238746, -0.07336432346750775, -0.0062710567015326684]","[0.1624498055304381, 0.049137564541726735, 0.0032513391184794374, 0.016392662800828676, 0.012870617900464114]",0,AlamedaCC_09152020_2020-8293,model_A
tofueval_Qwen2.5-0.5B-Instruct,91,91,1.8861849308013916,57,1.765123724937439,0.23713308572769165,"[1.0812683961611536, 0.3890538915951319, 0.01622672108044897, 0.033013865165693254, 0.050223958038195474]","[0.1312805201093413, 0.05947734862572935, 0.0020511173238606205, 0.009275526414759889, 0.008999308173961731]",1,AlamedaCC_09152020_2020-8293,model_B
tofueval_Qwen2.5-0.5B-Instruct,92,92,1.5929878950119019,58,1.2159171104431152,0.21306240558624268,"[0.5748223677269536, 0.06296055927342767, -0.007709500498282884, 0.10702460321722199, 0.006616958284525779]","[0.09276409842190222, 0.031917777298888034, 0.0030660140334303238, 0.03538827571456154, 0.013763595722333195]",0,AlamedaCC_09152020_2020-8293,model_C
tofueval_Qwen2.5-0.5B-Instruct,93,93,1.3306329250335693,68,2.3324737548828125,0.3118034303188324,"[1.8717780998284819, -0.02353457486964651, 0.012295104460436586, 0.14422971847686902, 0.057169662600833414]","[0.2183773080516189, 0.01689603704001035, 0.002140892040032708, 0.02747909971630403, 0.011893731464470769]",1,AlamedaCC_09152020_2020-8293,model_D
tofueval_Qwen2.5-0.5B-Instruct,94,94,2.3471717834472656,34,1.2947877645492554,0.23168355226516724,"[1.1292522539288792, 0.010754001107724273, 0.020493404090623644, 0.01659768299021594, 0.022288006120909226]","[0.129774636878317, 0.03928662435817601, 0.0018190414962993922, 0.008737161429828976, 0.01074442698582596]",0,AlamedaCC_09152020_2020-8293,model_E
tofueval_Qwen2.5-0.5B-Instruct,95,95,2.680659770965576,51,0.9675516486167908,0.2048722207546234,"[0.8325249236442295, 0.19541128724471063, -0.005262936326200325, -0.03720653677409442, 0.030418098230809702]","[0.14107287653228817, 0.026973711224560677, 0.0020986151784619126, 0.010534024943184455, 0.01158129592787351]",0,AlamedaCC_09152020_2020-8293,Model-Extra
tofueval_Qwen2.5-0.5B-Instruct,96,96,1.9136642217636108,76,1.1283202171325684,0.22032304108142853,"[0.5564490054311567, 0.17690873786930178, -0.03738011929238526, 0.14220649725408102, 0.06769599298879832]","[0.14811120286246274, 0.022577582031444582, 0.0020789374677711316, 0.030238272542370145, 0.009747149053650542]",1,AlamedaCC_09152020_2020-8293,model_A
tofueval_Qwen2.5-0.5B-Instruct,97,97,1.2247819900512695,76,2.810297966003418,0.3079352080821991,"[1.7838264322835082, 0.8513569157639722, 0.018297831900973074, 0.06121396891313979, 0.05571534145230161]","[0.1862581610861717, 0.11277123606690584, 0.0016913482482182548, 0.007282451363385695, 0.007926959937285304]",0,AlamedaCC_09152020_2020-8293,model_B
tofueval_Qwen2.5-0.5B-Instruct,98,98,1.8818466663360596,66,2.1341538429260254,0.27960604429244995,"[1.5157982985824536, 0.4866142474280478, -0.0238845627365222, 0.04344685330243286, 0.052345407061417944]","[0.18302852073221595, 0.07347619585782571, 0.0033998984366043965, 0.009947541963795587, 0.009728823750835449]",0,AlamedaCC_09152020_2020-8293,model_C
tofueval_Qwen2.5-0.5B-Instruct,99,99,1.7309601306915283,51,1.3692291975021362,0.21271777153015137,"[1.0427069331144951, 0.18993287279027202, -0.005939369622829676, 0.008178405104177621, 0.05695580891188001]","[0.1526862599660971, 0.029280005522356507, 0.0016401712092445843, 0.009051774534138227, 0.0062597682733555714]",0,AlamedaCC_09152020_2020-8293,model_D
tofueval_Qwen2.5-0.5B-Instruct,100,100,1.284348964691162,107,2.1052498817443848,0.3016784191131592,"[1.7610518215241826, 0.02892368180807786, -0.01828860625041628, 0.2197502162816818, 0.019755465491097114]","[0.21832448809293956, 0.015417510311416978, 0.0013602853403864455, 0.05123561178994716, 0.009479893797456965]",1,AlamedaCC_09152020_2020-8293,model_E
tofueval_Qwen2.5-0.5B-Instruct,101,101,1.5288887023925781,54,2.5487887859344482,0.3276282548904419,"[-0.011748383904247291, 0.005310520795723682, 0.00021214836171431535, 1.8446954148870038, -0.08695738276232819]","[0.005368717755225639, 0.004261870608892785, 0.0008127514464814778, 0.2403438273210028, 0.02501280546098146]",0,AlamedaCC_09152020_2020-8293,Model-Extra
tofueval_Qwen2.5-0.5B-Instruct,102,102,1.190054178237915,77,2.372788190841675,0.30122077465057373,"[0.02924033447845148, 0.0017255295155242587, -0.011792417940707853, 1.7447924896536657, 0.06976079102974103]","[0.004940318993195202, 0.0026172371714298973, 0.0011222385256630402, 0.22834638851874206, 0.03379024305244953]",1,AlamedaCC_09152020_2020-8293,model_A
tofueval_Qwen2.5-0.5B-Instruct,103,103,1.0943166017532349,66,2.6667702198028564,0.3131152391433716,"[0.009227606123617576, 0.01798922297056186, -0.021474121792517977, 1.9188515219108067, 0.23739656067206824]","[0.006638324682371758, 0.0054747779847273805, 0.0036131889858485133, 0.19781592686189414, 0.03367211746561252]",0,AlamedaCC_09152020_2020-8293,model_B
tofueval_Qwen2.5-0.5B-Instruct,104,104,1.709390640258789,67,2.1933753490448,0.29787206649780273,"[-0.02700354537515903, -0.028078827425231982, -0.029404797163779358, 1.4981645278345077, 0.13199856463466153]","[0.005541713088557945, 0.0034287308989916316, 0.001038752959516811, 0.1910215694285819, 0.05682613572529346]",1,AlamedaCC_09152020_2020-8293,model_C
tofueval_Qwen2.5-0.5B-Instruct,105,105,1.2635774612426758,54,1.64226233959198,0.2582765221595764,"[-0.037230640240994504, -0.012261746888624556, -0.02230851596336665, 1.083349177018304, 0.20031577551250207]","[0.005752174974089839, 0.0023154955258001386, 0.0006241100867791156, 0.15693117691437322, 0.06383051632592132]",0,AlamedaCC_09152020_2020-8293,model_D
tofueval_Qwen2.5-0.5B-Instruct,106,106,0.9301597476005554,66,2.566622018814087,0.32411861419677734,"[-0.016246929103985938, -0.004750512213969628, -0.028415237138081768, 1.9093874054568998, 0.13236362159593476]","[0.003913801032170609, 0.0032572033833715027, 0.0012801653333071679, 0.24493944282283503, 0.026960657982843975]",1,AlamedaCC_09152020_2020-8293,model_E
tofueval_Qwen2.5-0.5B-Instruct,107,107,2.314089298248291,53,1.2332154512405396,0.19668711721897125,"[0.42065643503972855, 0.4588360594337606, 0.16099632181664314, 0.03722535870666725, 0.07596323976045]","[0.08790641279467377, 0.08358959901801735, 0.02170735223966991, 0.0043412112407957395, 0.009402449655057061]",0,AlamedaCC_09192017_2017-4642,Model-Extra
tofueval_Qwen2.5-0.5B-Instruct,108,108,1.359452486038208,76,1.5895484685897827,0.235759437084198,"[0.2882769397026191, 0.6065767534271225, 0.5686729079355988, 0.0020106868297908045, 0.2104996691153749]","[0.0602002568091655, 0.07680205450277736, 0.0643877024977766, 0.003944048595673316, 0.028978964578841054]",0,AlamedaCC_09192017_2017-4642,model_A
tofueval_Qwen2.5-0.5B-Instruct,109,109,1.2412233352661133,99,1.7032244205474854,0.2322423905134201,"[0.3766942390933341, 0.4792333534224147, 0.6681217864924099, 0.0917456708558908, -0.03475913646236516]","[0.05948488409488145, 0.08530923251831757, 0.06325022911462176, 0.02876972202441128, 0.027498329708500725]",0,AlamedaCC_09192017_2017-4642,model_B
tofueval_Qwen2.5-0.5B-Instruct,110,110,1.27870774269104,89,1.4232267141342163,0.21686354279518127,"[0.14749623934201306, 0.587604335054432, 0.30634122046448986, 0.24449338632500636, 0.021643670923858122]","[0.04424174374411945, 0.06207533007424384, 0.05230418932349946, 0.03608593980932428, 0.031565190858835905]",0,AlamedaCC_09192017_2017-4642,model_C
tofueval_Qwen2.5-0.5B-Instruct,111,111,1.5307024717330933,92,1.4187418222427368,0.2159283310174942,"[0.26979942445644195, 0.11288384510998106, 0.4807794948010961, 0.2924959347752895, 0.07919717851987314]","[0.05904315449132817, 0.03833003324082849, 0.051221533563052715, 0.03267692175119632, 0.03126677165916068]",1,AlamedaCC_09192017_2017-4642,model_D
tofueval_Qwen2.5-0.5B-Instruct,112,112,1.7431614398956299,64,1.472332239151001,0.23641039431095123,"[0.5319654138859278, 0.06913800747273058, 0.826266069750119, 0.07564685814000427, 0.011968788713232925]","[0.09101133177041731, 0.05233978739958545, 0.09006806952089974, 0.007319579304544632, 0.008259303483793445]",1,AlamedaCC_09192017_2017-4642,model_E
tofueval_Qwen2.5-0.5B-Instruct,113,113,2.1046102046966553,85,1.1643223762512207,0.1981271654367447,"[0.2938134978604092, 0.42073122687708, 0.2335886343203396, -0.028814465762287213, 0.023194849307850852]","[0.05090901540969325, 0.06643465019719369, 0.031466082696959025, 0.01951593928606331, 0.02744866669582226]",0,AlamedaCC_09192017_2017-4642,Model-Extra
tofueval_Qwen2.5-0.5B-Instruct,114,114,1.510725498199463,58,2.303859233856201,0.29835274815559387,"[-0.025826717716975915, 1.8319923114031553, 0.019673743038357974, 0.04713507973667282, 0.010964900650237567]","[0.019106780008416598, 0.24161169697141177, 0.0034647868738469194, 0.00422222452974391, 0.007050570983971017]",1,AlamedaCC_09192017_2017-4642,model_A
tofueval_Qwen2.5-0.5B-Instruct,115,115,1.7301886081695557,105,1.6024196147918701,0.23980826139450073,"[0.2179780852146602, 0.23025275427426095, 0.5524146028455843, 0.12883943620139948, 0.0819732643049931]","[0.021935115150507133, 0.038001937888957185, 0.0869021514881535, 0.03834664450175751, 0.03744732502741066]",1,AlamedaCC_09192017_2017-4642,model_B
tofueval_Qwen2.5-0.5B-Instruct,116,116,1.5192757844924927,55,1.9588680267333984,0.260810911655426,"[0.05258082566552647, 0.8007631005796032, 0.8898407231915785, 0.011657436391264623, 0.022760727632505057]","[0.01969451674002068, 0.10256804746872646, 0.11533245466196769, 0.009206851089042671, 0.00552182285961697]",0,AlamedaCC_09192017_2017-4642,model_C
tofueval_Qwen2.5-0.5B-Instruct,117,117,1.6326375007629395,48,1.9540561437606812,0.25289592146873474,"[0.31226646544655523, 0.5774693310268049, 0.8934377840156836, 0.010707988088446049, -0.0223764104929766]","[0.039591822460972516, 0.09747636252537954, 0.09842355614287612, 0.005793862752582868, 0.0055247656275388595]",0,AlamedaCC_09192017_2017-4642,model_D
tofueval_Qwen2.5-0.5B-Instruct,118,118,1.2952492237091064,114,1.3279123306274414,0.21858097612857819,"[0.05538737296948264, 0.33404911014491645, 0.32166614828837053, 0.05573269280951839, 0.38511092544030634]","[0.010833738915681729, 0.06534765213795604, 0.0430938590138465, 0.021350993050629433, 0.057565440374192256]",1,AlamedaCC_09192017_2017-4642,model_E
tofueval_Qwen2.5-0.5B-Instruct,119,119,2.0749053955078125,68,0.9097816348075867,0.20064802467823029,"[0.054061365491714454, 0.30302231878773883, 0.11886804915882428, 0.18282953927631324, -0.016713384097195503]","[0.02783110584773935, 0.08979501371888933, 0.03520506492222018, 0.028734988079135933, 0.010980103984579995]",1,AlamedaCC_09192017_2017-4642,Model-Extra
tofueval_Qwen2.5-0.5B-Instruct,120,120,1.6667064428329468,92,1.719893217086792,0.26670676469802856,"[0.28500541432742427, 0.6151904849378732, 0.82695345505591, 0.018773238986756514, 0.003078110884930736]","[0.0401191698639472, 0.14100090800175363, 0.09953860273734241, 0.00550979018869483, 0.0061782351141296795]",1,AlamedaCC_09192017_2017-4642,model_A
tofueval_Qwen2.5-0.5B-Instruct,121,121,1.3444068431854248,88,1.3852401971817017,0.23787444829940796,"[0.22361068699788947, 0.621641494032784, 0.21367247432145964, 0.05546444944870514, 0.05720443621827475]","[0.0320415996630097, 0.09952697358744445, 0.06065932638660146, 0.005946102073409065, 0.026454464874397197]",1,AlamedaCC_09192017_2017-4642,model_B
tofueval_Qwen2.5-0.5B-Instruct,122,122,1.866371512413025,48,1.223606824874878,0.2091345191001892,"[0.2384412992377444, 0.2272536443295697, 0.4408033246273438, 0.0021299187072448453, 0.006611292884296442]","[0.04278413556956551, 0.13359789998173, 0.05077968473809591, 0.0045103948507865255, 0.009777334587074193]",1,AlamedaCC_09192017_2017-4642,model_C
tofueval_Qwen2.5-0.5B-Instruct,123,123,1.8425369262695312,64,1.64420485496521,0.22370672225952148,"[0.3070289734916969, 0.13999391810898487, 0.6763319793874416, 0.023116621816768657, 0.016748375356712586]","[0.04693550439318628, 0.07396851330524612, 0.07893874231523768, 0.006223377698944432, 0.005742075966416849]",0,AlamedaCC_09192017_2017-4642,model_D
tofueval_Qwen2.5-0.5B-Instruct,124,124,1.5822303295135498,45,1.2530229091644287,0.18910333514213562,"[0.3788634027184647, 0.051469012842911374, 0.17934944741589587, 0.1071589615733602, 0.07553124618538681]","[0.06929034628071046, 0.07129488535728747, 0.025558301625298756, 0.004721873940080615, 0.0060078701553215475]",0,AlamedaCC_09192017_2017-4642,model_E
tofueval_Qwen2.5-0.5B-Instruct,125,125,2.645662307739258,53,1.1198651790618896,0.1731678694486618,"[0.40064370033974656, -0.037514889161856156, 0.2718195030338393, 0.08736327296383195, -0.0335548547271448]","[0.10583968570241474, 0.011665062470970987, 0.027449052138162754, 0.019020625991906168, 0.002786842122883893]",0,AlamedaCC_11172015_2015-2270,Model-Extra
